"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Les épinards aux violettes","St Léger","face est","8a+","2005-03-24","","","very good","flash","france","Avignon"
"sport","Dis moi qui tu hais, je te dirai qui tu suis","St Léger","face est","8a+","2005-03-24","","","mega classic","onsight","france","Avignon"
"sport","Chouca","Buoux","bout du monde","8a+","2005-03-22","","","very good","onsight","france","Aix-en-Provence"
"sport","Déversé satanique","Gorges du Loup","deverse","8a+","2005-03-19","","","mega classic","flash","france","Nice"
"sport","Terre de Feu","La Turbie","jacob","8a+","2005-03-15","","","very good","onsight","france","Nice"
"sport","Figaro","Osp/Misja Pec","misja pec b","8a+","2005-02-19","","","mega classic","onsight","slovenia",""
"sport","Zadnja skunjava","Osp/Misja Pec","babna","8a+","2005-02-18","","","very good","onsight","slovenia",""
"sport","Top gun","Moravský kras","","8a+","2004-11-06","","","mega classic","redpoint","czech republic",""
"sport","Provokace","Moravský kras","","8a+","2004-10-13","","","mega classic","redpoint","czech republic",""
"sport","Zákaz vstupu ...","Moravský kras","","8a+","2004-10-02","...do epita","...do epita","very good","redpoint","czech republic",""
"sport","Desperado","Solarium","solarium","8a+","2004-08-22","","","mega classic","onsight","germany","Frankenjura"
"sport","Němý hrobeček","Moravský kras","holstejn","8a+","2004-08-18","","","very good","redpoint","czech republic",""
"sport","A bicyclette","Gorges Du Tarn","teenessee","8a+","2004-07-02","easy,50m","easy,50m","very good","onsight","france",""
"sport","La bomba","Gorges Du Tarn","dromadaire","8a+","2004-07-01","","","mega classic","onsight","france",""
"sport","Priez pour nous (L1)","Gorges Du Tarn","tennessee","8a+","2004-06-29","","","mega classic","onsight","france",""
"sport","Gage de Ma Parole","Gorges Du Tarn","grand toit","8a+","2004-06-28","","","average","onsight","france",""
"sport","Jelínkova","Moravský kras","sloup","8a+","2004-06-12","","","very good","redpoint","czech republic",""
"sport","Apendix","Moravský kras","","8a+","2004-06-11","","","very good","redpoint","czech republic",""
"sport","Hradní spára","Moravský kras","lidomorna","8a+","2004-05-19","","","mega classic","redpoint","czech republic",""
"sport","Ippolitto","Moravský kras","","8a+","2004-05-16","","","very good","onsight","czech republic",""
"sport","Mu s dítětem...","Moravský kras","","8a+","2004-05-15","...v očích","...v očích","very good","redpoint","czech republic",""
"sport","SMS","Jungfernriss","jungfernriss","8a+","2004-05-01","","","mega classic","onsight","germany","Frankenjura"
"sport","Bangladé","Moravský kras","sloup","8a+","2004-04-25","","","very good","redpoint","czech republic",""
"sport","Pingvin","Osp/Misja Pec","misja pec c","8a+","2004-04-11","2nd try","2nd try","","redpoint","slovenia",""
"sport","Sonce v očeh","Osp/Misja Pec","misja pec c","8a+","2004-04-09","I thing 8a","I thing 8a","","onsight","slovenia",""
"sport","Truplojedka","Osp/Misja Pec","misja pec c","8a+","2004-04-09","","","","redpoint","slovenia",""
"sport","Destrukce","Moravský kras","","8a+","2004-04-03","hard","hard","average","redpoint","czech republic",""
"sport","Dinosaure","Seynes","nouveau monde","8a+","2004-03-08","","","mega classic","onsight","france","Avignon"
"sport","Maelstrom","Russan","maelstroem","8a+","2004-03-05","","","very good","onsight","france","Avignon"
"sport","Rychlá smrt","Moravský kras","sloup","8a+","2003-09-14","","","average","redpoint","czech republic",""
"sport","happy end","Vranjača","","8a","2020-07-25","very soft i think","very soft i think","classic","onsight","croatia",""
"sport","Mia","Vranjača","","8a","2020-07-25","second pitch, a little morpho","second pitch, a little morpho","classic","onsight","croatia",""
"sport","Winnetou","Paklenica","sindrom","8a","2020-07-23","","","classic","onsight","croatia","Zadar"
"sport","Botanicki vrt","Paklenica","sindrom","8a","2020-07-23","broke a hold at 1st bolt, so no onsight, definitely the hardest route in Dolna rupa","broke a hold at 1st bolt, so no onsight, definitely the hardest route in Dolna rupa","","redpoint","croatia","Zadar"
"sport","mrakan","Paklenica","hram","8a","2020-07-21","","","mega classic","onsight","croatia","Zadar"
"sport","Cigo","Paklenica","klanci","8a","2020-07-20","","","mega classic","onsight","croatia","Zadar"
"sport","Snoop Dogg direct","Pandora","","8a","2020-01-24","","","very good","onsight","croatia",""
"sport","Domače Kobasice","Kompanj","beastiequeen","8a","2020-01-22","","","very good","onsight","croatia",""
"sport","Realitätsverlust","Kompanj","beastiequeen","8a","2020-01-19","","","very good","onsight","croatia",""
"sport","Hydra","Terra Promessa","settore b","8a","2019-08-31","upper headwall is amazing","upper headwall is amazing","mega classic","onsight","italy","Arco"
"sport","Oh, Baby!","Valle de los Cóndores","huasamacos del sur","8a","2018-11-24","","","very good","onsight","chile",""
"sport","Callate","Valle de los Cóndores","los huasamacos del sur","8a","2018-11-24","","","very good","onsight","chile",""
"sport","Rodaran Cabezas","Valle de los Cóndores","huasamaco","8a","2018-11-20","","","mega classic","onsight","chile",""
"sport","Concepcion","Day Canyon","","8a","2018-11-17","","","mega classic","onsight","united states",""
"sport","Belly Full of Bad Berries","Unknown Crag","","8a","2018-11-15","#2go","#2go","mega classic","redpoint","united states","Indian Creek (UT)"
"sport","Air Sweden","Unknown Crag","","8a","2018-11-14","","","mega classic","onsight","united states","Indian Creek (UT)"
"sport","Aggro Monkey","Unknown Crag","","8a","2018-11-10","","","","onsight","united states","Smith Rocks (OR)"
"sport","Cosmic Debris","Unknown Crag","","8a","2018-10-30","trad","trad","mega classic","onsight","united states","Yosemite (CA)"
"sport","Stop Making Sense","Volta di No","settore c","8a","2018-10-15","","","mega classic","onsight","italy","Arco"
"sport","Black Hole Sun","Planetarium","planetarium","8a","2018-10-06","retro onsight","retro onsight","very good","redpoint","germany","Frankenjura"
"sport","The Angry Inch","Acephale","","8a","2018-07-20","","","very good","onsight","canada","Calgary"
"sport","The Hood","Acephale","upper wall","8a","2018-07-11","knew the bottom, first go","knew the bottom, first go","mega classic","redpoint","canada","Calgary"
"sport","Je t'aime moi non plus","Lourmarin","lourmarin","8a","2018-02-17","","","very good","onsight","france","Avignon"
"sport","Panique au poulailler","St Léger","face sud","8a","2018-02-16","","","mega classic","onsight","france","Avignon"
"sport","Le mari de la baleine","St Léger","face est","8a","2018-02-03","","","very good","redpoint","france","Avignon"
"sport","drole d'idee","Charmey","tribune","8a","2018-01-27","","","mega classic","onsight","switzerland","Interlaken"
"sport","Schattenjagd","Ponte Brolla","est","8a","2018-01-21","sent after Regenbogen so no onsight any more","sent after Regenbogen so no onsight any more","","redpoint","switzerland","Lugano"
"sport","La Mia Nuova Fidanzata","Sperlonga","grotta dell arenauta","8a","2017-12-16","Retroonsight","Retroonsight","mega classic","redpoint","italy","Rome"
"sport","la danza dei cavalieri","Sperlonga","grotta dellarenauta","8a","2017-12-16","Retroonsight","Retroonsight","mega classic","redpoint","italy","Rome"
"sport","nantru alenu e sole","Sperlonga","grotta dellarenauta","8a","2017-12-16","Really nice technical climb, 8a is appropriate","Really nice technical climb, 8a is appropriate","very good","onsight","italy","Rome"
"sport","Supritza Spetznaz","Nezer Cave","toffee","8a","2017-11-29","","","average","onsight","israel",""
"sport","Tour De Force","Nezer Cave","tour de force","8a","2017-11-28","","","mega classic","onsight","israel",""
"sport","Straightened","Malham","yosemite wall","8a","2017-11-18","","","very good","onsight","united kingdom",""
"sport","N.N.","Laghel","laghel","8a","2017-11-13","","","mega classic","flash","italy","Arco"
"sport","MaWis Wamp","Waldkopf","","8a","2017-10-09","1st try","1st try","very good","redpoint","germany","Frankenjura"
"sport","Teddys Wampe","Waldkopf","","8a","2017-10-09","1st try","1st try","very good","redpoint","germany","Frankenjura"
"sport","Mad Rock","Granitgrottan","","8a","2017-08-09","awful conditions, good route","awful conditions, good route","mega classic","redpoint","sweden",""
"sport","Twilight","Zwergenschloss","zwergenschloss","8a","2017-07-03","","","very good","flash","germany","Frankenjura"
"sport","JCD","Calvario","calvario","8a","2017-04-14","","","mega classic","onsight","italy","Arco"
"sport","No Comment","Camaiore","san rocchino","8a","2017-04-02","","","average","onsight","italy",""
"sport","Ciao Luca","Camaiore","","8a","2017-04-01","","","mega classic","onsight","italy",""
"sport","Rachel","Alternativna stena","","8a","2017-03-26","1st go","1st go","very good","redpoint","slovakia",""
"sport","Quinta essencia","Sadernes","","8a","2017-03-18","","","mega classic","onsight","spain","Barcelona"
"sport","Devorame otra vez","Santa Linya","cova gran","8a","2017-03-13","","","average","redpoint","spain","Barcelona"
"sport","Burger King","Achleiten","rosengarten","8a","2016-12-07","Dec 16","Dec 16","very good","onsight","austria","Innsbruck"
"sport","massive attack","Castillon","arcade","8a","2016-12-07","Dec 19","Dec 19","very good","onsight","france","Nice"
"sport","Life Sentence","Jailhouse","","8a","2016-10-15","","","very good","onsight","united states",""
"sport","Public Mayhem","Jailhouse","","8a","2016-10-15","","","mega classic","onsight","united states",""
"sport","Meat Grinder Arete","Cookie Cliff","","8a","2016-10-14","amazing! first day in the Valley","amazing! first day in the Valley","mega classic","onsight","united states","Yosemite (CA)"
"sport","bett des fakirs","Gimmelwald","","8a","2016-10-03","","","","onsight","switzerland","Interlaken"
"sport","Krátký proces","Harmanecka Jaskyňa","","8a","2016-08-16","","","very good","onsight","slovakia",""
"sport","Go Big Or Go Home","Allgäu","starzlachklamm","8a","2016-07-24","","","very good","onsight","germany",""
"sport","Das Huhn","Rottachberg","","8a","2016-07-23","","","very good","onsight","germany",""
"sport","Femme Rouge","Gimmelwald","gimmelwald","8a","2016-07-20","","","very good","onsight","switzerland","Interlaken"
"sport","eventyrblanding extension","Flatanger","hanshallaren","8a","2016-07-07","1st go","1st go","mega classic","redpoint","norway",""
"sport","Too late","Buzetski kanjon","pengari","8a","2016-03-27","","","mega classic","onsight","croatia",""
"sport","Draganska droga","Medveja","","8a","2016-03-26","haaard. At least for warm up","haaard. At least for warm up","very good","onsight","croatia",""
"sport","Fetia ura","Osp/Misja Pec","babna","8a","2016-03-25","","","very good","onsight","slovenia",""
"sport","Go west","Sadernes","pont den valenti","8a","2016-02-21","to finish the day","to finish the day","mega classic","flash","spain","Barcelona"
"sport","N.N.","La cova de l'ocell","","8a","2016-02-20","out of the two 8a's on the short vertical wall, this one is the right one","out of the two 8a's on the short vertical wall, this one is the right one","very good","onsight","spain",""
"sport","Bon viatge","Terradets","bruixes","8a","2016-02-04","","","","onsight","spain","Barcelona"
"sport","Gosse de riche","Orgon","canal","8a","2016-02-03","","","very good","onsight","france","Avignon"
"sport","Mamba","Oñate","korea 909b7","8a","2015-12-13","","","mega classic","onsight","spain",""
"sport","Tequila","Osp/Misja Pec","misja pec a","8a","2015-12-05","#2go               first try many years ago","#2go first try many years ago","very good","redpoint","slovenia",""
"sport","Pegue nocturno","Santa Linya","cova gran","8a","2015-11-28","","","","onsight","spain","Barcelona"
"sport","Smashing Mike And The Mechanic","Srbsko","","8a","2015-11-21","","","mega classic","onsight","czech republic",""
"sport","Čao bejbe","Osp/Misja Pec","misja pec b","8a","2015-11-17","retro onsight","retro onsight","average","redpoint","slovenia",""
"sport","Oaza harmonie","Sulov","","8a","2015-11-08","","","average","onsight","slovakia",""
"sport","Milchstraße","Holzgauer Wand","","8a","2015-09-28","such a hard clip","such a hard clip","very good","onsight","germany","Frankenjura"
"sport","Miracle","Ceredo","ostramandra","8a","2015-09-11","","","very good","redpoint","italy","Verona"
"sport","beauty","Covolo","","8a","2015-09-10","basically did Attimo after that, but I did not where to make the traverse and traversed lower than I should have. And later on in Ring of Life and I did not use a jug that I thought was forbidden and fell right before it joins with Super Ale...","basically did Attimo after that, but I did not where to make the traverse and traversed lower than I should have. And later on in Ring of Life and I did not use a jug that I thought was forbidden and fell right before it joins with Super Ale...","very good","onsight","italy","Verona"
"sport","Moustache Corner","Unknown Crag","arco","8a","2015-09-09","","","mega classic","onsight","italy","Arco"
"sport","i de godes selskap","Hell","","8a","2015-08-31","","","","onsight","norway",""
"sport","Friidretsdama","Hell","","8a","2015-08-31","","","mega classic","onsight","norway",""
"sport","Les pitchounes","Entraygues","la cour des grands","8a","2015-07-13","","","very good","flash","france","Montpellier"
"sport","Triad","Osp/Misja Pec","misja pec b","8a","2015-04-26","retro onsight","retro onsight","mega classic","redpoint","slovenia",""
"sport","Snooker","Unknown Crag","","8a","2014-08-03","Classic, soo good","Classic, soo good","mega classic","onsight","austria","Zillertal"
"sport","Cost of freedom","Tournoux","sector 5","8a","2014-07-25","Nice one","Nice one","mega classic","onsight","france",""
"sport","Allertallos","Gravere","val di susa","8a","2014-07-11","A really nice climb","A really nice climb","mega classic","onsight","italy",""
"sport","Shaoshing","Volx","la grotte","8a","2014-07-07","Tried in 2003","Tried in 2003","very good","redpoint","france","Aix-en-Provence"
"sport","Cookie Explosion","Baltzola","cueva","8a","2014-05-09","humid","humid","average","onsight","spain","Bilbao"
"sport","Pipajaten","Valdegobia","","8a","2014-05-07","","","very good","onsight","spain","Bilbao"
"sport","El visionario","Larraona","pena roya","8a","2014-05-06","amazing Gorges-du-Tarn-like climb","amazing Gorges-du-Tarn-like climb","mega classic","flash","spain",""
"sport","Superarkalis","Ramales","eco","8a","2014-05-02","a little polished, but a lot of fun","a little polished, but a lot of fun","very good","onsight","spain",""
"sport","Karakoram","Unknown Crag","","8a","2014-04-22","dirty, but good climbing","dirty, but good climbing","very good","onsight","italy","Trentino"
"sport","La linea verde","Unknown Crag","","8a","2014-04-22","slippery pinch at the beggining...","slippery pinch at the beggining...","mega classic","redpoint","italy","Trentino"
"sport","N.N.","Unknown Crag","arco","8a","2014-04-21","","","mega classic","onsight","italy","Arco"
"sport","N.N.","Unknown Crag","arco","8a","2014-04-19","tough warm up","tough warm up","very good","onsight","italy","Arco"
"sport","Dando Brea","Unknown Crag","","8a","2014-02-11","well, quite powerful for 8a?","well, quite powerful for 8a?","very good","onsight","spain","Margalef"
"sport","La Organizadora abertzale","Unknown Crag","","8a","2014-02-11","nice one","nice one","mega classic","onsight","spain","Margalef"
"sport","La Sombra del viento","La Finestra","","8a","2014-02-04","a good one","a good one","mega classic","onsight","spain","Margalef"
"sport","Telemaster","Espadelles","","8a","2014-01-29","","","very good","flash","spain","Margalef"
"sport","Rue","Madrabau","","8a","2013-12-14","beatiful technical climb in great location, and lot to do around! thanks guys!","beatiful technical climb in great location, and lot to do around! thanks guys!","mega classic","onsight","italy",""
"sport","Metallica","Bärenschlucht","baerenschlucht","8a","2013-10-26","a tough one, basically onsight","a tough one, basically onsight","mega classic","flash","germany","Frankenjura"
"sport","Das Dach","Hängender Stein","haengender stein","8a","2013-10-26","nice route except for being totally wet","nice route except for being totally wet","mega classic","onsight","germany","Frankenjura"
"sport","Nih Minh Wang","Hell","tvangstroya","8a","2013-09-22","","","mega classic","onsight","norway",""
"sport","N.N.","Flatanger","hanhallaren","8a","2013-08-13","a new route to the right of Steini, fun moves in the roof","a new route to the right of Steini, fun moves in the roof","very good","flash","norway",""
"sport","Gusanito","Flatanger","hanshallaren","8a","2013-08-10","nice new addtition from Luis","nice new addtition from Luis","mega classic","flash","norway",""
"sport","Klassisk mekanik","Hell","","8a","2013-07-21","","","mega classic","onsight","norway",""
"sport","Oberberg Rock Festival","Gastlosen","","8a","2013-07-06","","","mega classic","onsight","switzerland","Interlaken"
"sport","Ökosystem","Sparchen","sektor a","8a","2013-07-03","fun climbing, recommend it!","fun climbing, recommend it!","mega classic","onsight","austria",""
"sport","Litt på kanten","Flatanger","hanshallaren","8a","2013-05-31","","","mega classic","onsight","norway",""
"sport","Berntsenbanden extension","Flatanger","hanshallaren","8a","2013-05-18","#FA              
              #2go
              Finally goes to the ledge. The same style as the Berntsenbanden and difficulty just keeps going... Opened ground up and done 2,5 hours.","#FA #2go Finally goes to the ledge. The same style as the Berntsenbanden and difficulty just keeps going... Opened ground up and done 2,5 hours.","mega classic","redpoint","norway",""
"sport","Blandijú","Baltzola","la cueva","8a","2013-05-07","","","mega classic","onsight","spain","Bilbao"
"sport","Pappapronta","Cubo","","8a","2013-04-16","","","very good","onsight","italy","Milano"
"sport","Golden Touch","Motherlode","","8a","2012-11-02","","","mega classic","onsight","united states","Red River Gorge (KY)"
"sport","MILF Money","Bob Marley","","8a","2012-10-29","#2go               cool mini route","#2go cool mini route","mega classic","redpoint","united states","Red River Gorge (KY)"
"sport","Golden Boy","Gold Coast","","8a","2012-10-27","","","mega classic","onsight","united states","Red River Gorge (KY)"
"sport","No Redemption","Bob Marley","","8a","2012-10-24","","","mega classic","onsight","united states","Red River Gorge (KY)"
"sport","Up and go","Hamaroy","sleppen","8a","2012-10-07","nice boulderproblem across the roof","nice boulderproblem across the roof","mega classic","onsight","norway",""
"sport","Flaggermusmannen","Flatanger","hanshallaren","8a","2012-09-20","","","mega classic","onsight","norway",""
"sport","La Couleur du vent","Céüse","berlin","8a","2012-06-05","","","mega classic","redpoint","france","Provence"
"sport","La tordeuse de Mélèzes","Entraygues","entraygues","8a","2012-05-31","","","mega classic","onsight","france","Montpellier"
"sport","Tajerino","Bus de Vela","bus de vela","8a","2012-04-07","","","mega classic","onsight","italy","Arco"
"sport","Mon Dieu","Oliana","contrafort de rumbau","8a","2012-03-16","awesome route","awesome route","mega classic","flash","spain","Barcelona"
"sport","Transilvania","Espadelles","","8a","2012-02-04","","","very good","onsight","spain","Margalef"
"sport","Skruti beh","Labák","","8a","2011-09-18","#2go               first try many years ago","#2go first try many years ago","mega classic","redpoint","czech republic",""
"sport","Pollastre de granja","Ca La Marta","","8a","2011-08-02","","","very good","flash","spain","Margalef"
"sport","Vertigen","Laboratori","","8a","2011-08-02","","","very good","flash","spain","Margalef"
"sport","Sargantana Killer","Finestra","","8a","2011-07-31","","","very good","flash","spain","Margalef"
"sport","Aeroplàstica extensión","Finestra","","8a","2011-07-28","","","","onsight","spain","Margalef"
"sport","N.N.","Zoia","","8a","2011-07-25","","","mega classic","onsight","italy",""
"sport","Connect 4","Malham","","8a","2011-05-13","much harder way","much harder way","very good","onsight","united kingdom",""
"sport","pelos punta","Villanueva del Rosario","chilam balam","8a","2011-04-11","","","mega classic","onsight","spain",""
"sport","Sidharta","Alternativna stena","","8a","2011-04-09","#2go               1st go some years ago","#2go 1st go some years ago","mega classic","redpoint","slovakia",""
"sport","En Rebeldia","Etxauri","","8a","2011-03-06","amazing one!","amazing one!","mega classic","onsight","spain","Bilbao"
"sport","surprise de taille","Baume les dames","superproduction","8a","2011-03-05","","","mega classic","onsight","france",""
"sport","La Capella Ardiente","La Capella","","8a","2011-02-07","","","mega classic","onsight","spain","Siurana"
"sport","El Somaro","Lumignano","classica","8a","2010-11-19","","","mega classic","onsight","italy","Verona"
"sport","Atomic café","Lumignano","classica","8a","2010-11-19","","","very good","onsight","italy","Verona"
"sport","Carte Blanche","Céüse","demi lune c8b9e","8a","2010-09-05","#2go               1st try 7 years ago, with headlamp","#2go 1st try 7 years ago, with headlamp","average","redpoint","france","Provence"
"sport","L'ami caouette","Céüse","demi lune c8b9e","8a","2010-08-12","","","mega classic","onsight","france","Provence"
"sport","Bourinator","Céüse","beau mouvement","8a","2010-08-09","","","mega classic","flash","france","Provence"
"sport","Glory days","Gressoney","la benedizione","8a","2010-07-14","on the right","on the right","mega classic","onsight","italy",""
"sport","Toilet","Raven Tor","","8a","2010-07-05","fun","fun","mega classic","onsight","united kingdom",""
"sport","Raindogs","Malham","raindogs","8a","2010-05-01","grab the chains... funny","grab the chains... funny","very good","flash","united kingdom",""
"sport","Zoolook","Malham","lower tier","8a","2010-04-28","one of the best and hardest 8a's","one of the best and hardest 8a's","mega classic","onsight","united kingdom",""
"sport","Antuan Pirulero","Ca la Isabel","","8a","2010-03-02","","","very good","onsight","spain","Siurana"
"sport","Un rato en cada postura","Can Piqui Pugui","","8a","2010-03-02","","","","onsight","spain","Siurana"
"sport","Muts i a la gàbia","Ca la Isabel","","8a","2010-03-02","","","very good","onsight","spain","Siurana"
"sport","Araldite","Claret","claret","8a","2010-01-29","","","very good","onsight","france","Montpellier"
"sport","Albanski konjak","Osp/Misja Pec","misja pec b","8a","2009-11-17","#2go               1 go in 2003","#2go 1 go in 2003","mega classic","redpoint","slovenia",""
"sport","marylin","Domusnovas","ruota del tempo","8a","2009-10-20","","","very good","onsight","italy","Sardinia"
"sport","Beat","Domusnovas","ruota del tempo","8a","2009-10-19","","","very good","onsight","italy","Sardinia"
"sport","Kalypso","Geisterschmiedwand","middle part","8a","2009-10-04","","","mega classic","flash","austria","Innsbruck"
"sport","Monster Crack","Basler Jura","chuenisberg","8a","2009-09-28","","","mega classic","onsight","switzerland",""
"sport","Marque en toit","Basler Jura","chuenisberg","8a","2009-09-28","","","very good","onsight","switzerland",""
"sport","Fafifurni","Passo San Giovanni","settore c","8a","2009-09-04","#2go               first try 6 years ago","#2go first try 6 years ago","mega classic","redpoint","italy","Arco"
"sport","Chorus Line","Zwergenschloss","zwergenschloss","8a","2009-08-30","","","mega classic","onsight","germany","Frankenjura"
"sport","Reise nach ixtlan","Ewige Jagdgründe","","8a","2009-08-15","","","mega classic","onsight","austria","Zillertal"
"sport","Alarm","Ewige Jagdgründe","wig wam","8a","2009-08-15","","","mega classic","onsight","austria","Zillertal"
"sport","Hoachwetter","Ewige Jagdgründe","","8a","2009-08-15","the hardest is to clip the second bolt","the hardest is to clip the second bolt","very good","onsight","austria","Zillertal"
"sport","Mr Short extension","Baviaanskloof","waterkloof","8a","2009-07-25","","","mega classic","onsight","south africa",""
"sport","Up For Grabs","Oudtshoorn","main wall d4f4d","8a","2009-07-24","","","mega classic","onsight","south africa",""
"sport","El Nino","Oudtshoorn","main wall d4f4d","8a","2009-07-24","","","mega classic","onsight","south africa",""
"sport","Mama Africa","Oudtshoorn","main wall d4f4d","8a","2009-07-24","","","mega classic","onsight","south africa",""
"sport","Fight for the last cookie","Fort Fordyce","","8a","2009-07-18","#FA","#FA","mega classic","onsight","south africa",""
"sport","Cookie Monster","Fort Fordyce","","8a","2009-07-18","","","mega classic","flash","south africa",""
"sport","Lokomotiva","Srbsko","cerny dum","8a","2009-06-21","first go (""OS""),climbed extension too, but probabaly used forbidden holds","first go (""OS""),climbed extension too, but probabaly used forbidden holds","very good","redpoint","czech republic",""
"sport","Mescalito","Karlstein","drugwall","8a","2009-06-14","wow","wow","mega classic","onsight","germany",""
"sport","N.N.","Endstal","","8a","2009-06-13","","","mega classic","onsight","germany",""
"sport","Angelika","Arhi","arhi main left troulos","8a","2009-05-27","","","very good","onsight","greece","Kalymnos"
"sport","The Path to Deliverance","Spartan Wall","spartan wall","8a","2009-05-24","","","mega classic","onsight","greece","Kalymnos"
"sport","Daniboy","Spartacus","spartacus","8a","2009-05-24","","","very good","onsight","greece","Kalymnos"
"sport","Sardonique","Odyssey","orion wall marci marc cave","8a","2009-05-23","","","mega classic","onsight","greece","Kalymnos"
"sport","Riot act","Schda Schdum","","8a","2009-05-17","","","very good","onsight","germany","Frankenjura"
"sport","Armed response","Schda Schdum","","8a","2009-05-17","","","very good","onsight","germany","Frankenjura"
"sport","Der Sinn des Lebens","Gschlössl","","8a","2009-05-03","","","mega classic","onsight","austria","Zillertal"
"sport","Incantesimo","Covolo","","8a","2009-04-22","wet","wet","mega classic","onsight","italy","Verona"
"sport","Fantasie sotto l'orizzontale","Covolo","","8a","2009-04-21","","","mega classic","onsight","italy","Verona"
"sport","Tucson","Erto","","8a","2009-04-18","","","very good","onsight","italy",""
"sport","Saggezza","Passo della Presolana","","8a","2009-04-13","#FA                funny climbing with fantastic surrounding","#FA funny climbing with fantastic surrounding","mega classic","onsight","italy",""
"sport","I Valsasnatt","Masone","","8a","2009-04-12","","","mega classic","onsight","italy",""
"sport","Tuk","Scudi Valgrande (Lecco)","","8a","2009-04-11","restday","restday","very good","onsight","italy",""
"sport","Evanescence","CORNALBA","figli del vento","8a","2009-03-22","","","mega classic","onsight","italy","Milano"
"sport","Mishi","Oliana","contrafort de rumbau","8a","2009-03-10","","","mega classic","flash","spain","Barcelona"
"sport","N.N.","Cova boix","","8a","2009-03-04","8a/a+","8a/a+","mega classic","onsight","spain","Margalef"
"sport","N.N.","Cova boix","","8a","2009-03-04","","","mega classic","flash","spain","Margalef"
"sport","Happy hour","Oliana","contrafort de rumbau","8a","2009-01-31","","","mega classic","onsight","spain","Barcelona"
"sport","Le baldes Sirenes","Unknown Crag","","8a","2009-01-01","good boulderproblem","good boulderproblem","mega classic","onsight","france","Calanques"
"sport","Parfum sauvage","Grotte de l'ours","","8a","2008-12-27","funny climbing with tree","funny climbing with tree","very good","onsight","france","Calanques"
"sport","arrow head","Gorges du Loup","mesa verde","8a","2008-10-27","","","mega classic","onsight","france","Nice"
"sport","Vigor","Gorges du Loup","deverse","8a","2008-10-27","","","mega classic","onsight","france","Nice"
"sport","Ali Baba","Domusnovas","ruota del tempo","8a","2008-10-20","","","mega classic","onsight","italy","Sardinia"
"sport","Patana","Cala Fuili","cala fuili","8a","2008-10-19","restday","restday","mega classic","onsight","italy",""
"sport","agnostic front","Domusnovas","bronx","8a","2008-10-15","nice boulder on the start","nice boulder on the start","mega classic","onsight","italy","Sardinia"
"sport","Gollum","Ötztal","niederthai","8a","2008-09-29","hard boulder at the start","hard boulder at the start","mega classic","flash","austria","Innsbruck"
"sport","Hurenkönig","Schleier Wasserfall","wasserfall","8a","2008-09-14","tricky","tricky","mega classic","onsight","austria","Innsbruck"
"sport","Caty mini","Unknown Crag","eremo","8a","2008-09-07","chipped","chipped","very good","onsight","italy","Arco"
"sport","Space","Monkey Island","","8a","2008-08-19","","","very good","onsight","austria","Zillertal"
"sport","Slippery When Wet von rechts","Schleier Wasserfall","wasserfall","8a","2008-08-17","wet","wet","very good","onsight","austria","Innsbruck"
"sport","Balu","Cubo","","8a","2008-07-30","chipped","chipped","very good","onsight","italy","Milano"
"sport","B'eng","Schleier Wasserfall","graue wand","8a","2008-07-13","","","mega classic","flash","austria","Innsbruck"
"sport","Have a Fun on the top","Schleier Wasserfall","mitte","8a","2008-07-12","#2go               slipped on the start during OS","#2go slipped on the start during OS","average","redpoint","austria","Innsbruck"
"sport","Once, I had friends","Gorges du Loup","deverse","8a","2008-07-05","""OS"", knew fist  parts from 2006 (7c/c+)","""OS"", knew fist parts from 2006 (7c/c+)","mega classic","redpoint","france","Nice"
"sport","N.N.","Boffi","","8a","2008-06-27","dihedral on left of the juniors Ultimate route","dihedral on left of the juniors Ultimate route","mega classic","flash","france","Montpellier"
"sport","N.N.","Boffi","","8a","2008-06-26","nice undercling boulder","nice undercling boulder","mega classic","onsight","france","Montpellier"
"sport","N.N.","Unknown Crag","","8a","2008-06-24","I have lent guide to friends and do not remember the name.","I have lent guide to friends and do not remember the name.","mega classic","onsight","germany","Pfalz"
"sport","Domina","Unknown Crag","","8a","2008-06-23","If I had 2 cm less, it would be at least 8c!","If I had 2 cm less, it would be at least 8c!","very good","onsight","germany","Pfalz"
"sport","World of wonders","Schleier Wasserfall","hauptsektor","8a","2008-06-15","could be nice but polished","could be nice but polished","mega classic","onsight","austria","Innsbruck"
"sport","Snake Plissken","Ringlerwand","ringlerwand","8a","2008-06-08","#2go               tired!","#2go tired!","mega classic","redpoint","germany","Frankenjura"
"sport","Reloaded","Neppwand","neppwand","8a","2008-06-08","painful","painful","average","onsight","germany","Frankenjura"
"sport","Red Handed","Ringlerwand","ringlerwand","8a","2008-06-08","who could bolt it like this?!","who could bolt it like this?!","very good","onsight","germany","Frankenjura"
"sport","Johnny Controletti","Zsigmondy Ged.-Wand","zsigmondy ged wand","8a","2008-05-03","restday","restday","very good","onsight","germany","Frankenjura"
"sport","Superproduction","Baume les dames","superproduction","8a","2008-02-19","","","mega classic","redpoint","france",""
"sport","Acelera Virtuoso","Can Piqui Pugui","","8a","2008-02-14","","","very good","onsight","spain","Siurana"
"sport","Sam Peris & Cia","Santa Linya","cova gran","8a","2008-02-06","very nice bouldering","very nice bouldering","mega classic","onsight","spain","Barcelona"
