"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Coup de lune","Fixin","","8a","2016-08-20","","","mega classic","redpoint","france",""
"sport","Bourinator","Céüse","beau mouvement","8a","2016-08-16","","","mega classic","onsight","france","Provence"
"sport","Sans peur et sanglier","Céüse","demi lune c8b9e","8a","2016-08-16","Too many tries... Funny dyno!","Too many tries... Funny dyno!","mega classic","redpoint","france","Provence"
"sport","Les ailes du désir","Gorges Du Tarn","tennessee","8a","2016-08-09","Didn't find the crux... 50m of walking through jugs! One of the most beautiful lines! Love this sector!","Didn't find the crux... 50m of walking through jugs! One of the most beautiful lines! Love this sector!","mega classic","onsight","france",""
"sport","La ratatouille humaine","Gorges Du Tarn","tresor du zebre","8a","2016-08-08","#2go               So pumped!","#2go So pumped!","mega classic","redpoint","france",""
"sport","Bar-bitturique","Gorges Du Tarn","gullich","8a","2016-08-07","","","mega classic","onsight","france",""
"sport","Blowjob","Holzgauer Wand","","8a","2016-07-24","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Wattepuper","Teddywand","teddywand","8a","2016-07-09","","","very good","redpoint","germany","Frankenjura"
"sport","Hooligan","Nankendorfer Block","nankendorfer block","8a","2016-06-12","#2go               Nice roof!","#2go Nice roof!","mega classic","redpoint","germany","Frankenjura"
"sport","Mawis Wampe","Waldkopf","","8a","2016-06-11","","","very good","redpoint","germany","Frankenjura"
"sport","Tanz der Arroganz","Bärenschlucht","baerenschlucht","8a","2016-05-19","#2go               Totally wet - worst conditions ever...","#2go Totally wet - worst conditions ever...","mega classic","redpoint","germany","Frankenjura"
"sport","Panic Room","Zwergenschloss","zwergenschloss","8a","2016-05-07","#2go               Cave climbing!","#2go Cave climbing!","mega classic","redpoint","germany","Frankenjura"
"sport","Titanic","Folterkammer","folterkammer","8a","2016-05-05","#2go               Love it!","#2go Love it!","mega classic","redpoint","germany","Frankenjura"
"sport","Mozaik","Osp/Misja Pec","misja pec b","8a","2016-03-24","","","mega classic","flash","slovenia",""
"sport","Iglu","Osp/Misja Pec","misja pec b","8a","2016-03-22","","","mega classic","flash","slovenia",""
"sport","Samsara","Osp/Misja Pec","misja pec b","8a","2016-03-20","","","mega classic","flash","slovenia",""
"sport","Have fun on top","Schleier Wasserfall","white winds","8a","2016-01-05","#2go               Slippery...","#2go Slippery...","very good","redpoint","austria","Innsbruck"
"sport","Gwag Rules","Zellerwand","little schleier","8a","2016-01-02","","","very good","onsight","germany",""
"sport","Vision","Achleiten","rosengarten","8a","2015-12-31","","","mega classic","flash","austria","Innsbruck"
"sport","World of wonders","Schleier Wasserfall","hauptsektor","8a","2015-12-29","Slippery...","Slippery...","mega classic","redpoint","austria","Innsbruck"
"sport","Ira Technokratie","Krottenseer Turm","krottenseer turm","8a","2015-10-03","Great classic! A must-do!","Great classic! A must-do!","mega classic","redpoint","germany","Frankenjura"
"sport","Aloe","Erboristeria","","8a","2015-08-21","","","mega classic","onsight","italy","Albenga"
"sport","Radical Chic","Monte Cucco","","8a","2015-08-19","#2go               Hard slab!","#2go Hard slab!","mega classic","redpoint","italy","Finale"
"sport","Giravuelta","Grotta di Perti","","8a","2015-08-16","#2go               Technical cave climbing!","#2go Technical cave climbing!","mega classic","redpoint","italy","Finale"
"sport","Snooker","Ewige Jagdgründe","","8a","2015-08-09","#2go               Really technical!","#2go Really technical!","very good","redpoint","austria","Zillertal"
"sport","Steep Mud","Trockauer Wand","trockauer wand","8a","2015-08-01","","","mega classic","flash","germany","Frankenjura"
"sport","The Proof of the Pudding","Naturfreundefels","naturfreundefels","8a","2015-06-28","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Mr. Pumpkinhead","Naturfreundefels","naturfreundefels","8a","2015-06-28","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Out of Berlin","Schlossbergwände & Mäusewand","schlossbergwaende","8a","2015-06-14","#2go               Classic, but always a bit wet...","#2go Classic, but always a bit wet...","very good","redpoint","germany","Frankenjura"
"sport","L'eau Rage","Holzgauer Wand","","8a","2015-05-01","#2go               Such a close onsight go...","#2go Such a close onsight go...","mega classic","redpoint","germany","Frankenjura"
"sport","Victoria","Rammstein","rammstein","8a","2015-04-24","More like 7c/+","More like 7c/+","","onsight","germany","Frankenjura"
"sport","Armed response","Schda Schdum","","8a","2014-10-26","","","average","redpoint","germany","Frankenjura"
"sport","Ludwag","Vogelherdgrotte","vogelherdgrotte","8a","2014-07-20","#2go               Crazy technical climb. Very nice!","#2go Crazy technical climb. Very nice!","mega classic","redpoint","germany","Frankenjura"
"sport","My Way","Rolandfels","rolandfels","8a","2013-11-01","First 8a!","First 8a!","very good","redpoint","germany","Frankenjura"
"sport","Joyeux boucher","Céüse","demi lune c8b9e","7c+","2020-08-25","","","","onsight","france","Provence"
"sport","Le bidule intergalactique","Céüse","berlin","7c+","2020-08-07","OS, but knew the start","OS, but knew the start","mega classic","redpoint","france","Provence"
"sport","Makach Walou","Céüse","berlin","7c+","2020-07-18","","","mega classic","onsight","france","Provence"
"sport","Seidel Route","Dohlenstein","dohlenstein","7c+","2020-07-04","#2go               Hard boulder in the beginning followed by perfect jugs","#2go Hard boulder in the beginning followed by perfect jugs","mega classic","redpoint","germany","Frankenjura"
"sport","Body Count","Obere Schlossbergwand","linker teil","7c+","2020-06-22","#2go","#2go","good","redpoint","germany","Frankenjura"
"sport","Laurin","Schlosszwergwand","schlosszwergwand c67c2","7c+","2020-06-22","Retroflash","Retroflash","classic","redpoint","germany","Frankenjura"
"sport","111s","Burg Rabenstein","burg rabenstein","7c+","2020-06-14","#2go               1 hard move","#2go 1 hard move","very good","redpoint","germany","Frankenjura"
"sport","Fatz","Suttenstein","suttenstein","7c+","2020-06-06","Nice","Nice","mega classic","onsight","germany","Frankenjura"
"sport","Firestarter","Prodigywand","","7c+","2020-06-01","Nice dyno","Nice dyno","classic","redpoint","germany",""
"sport","Option im Möglichkeitenraum","Moritzer Turm","moritzer turm","7c+","2020-05-31","","","very good","onsight","germany","Frankenjura"
"sport","Reality Check","Moritzer Turm","moritzer turm","7c+","2020-05-31","","","mega classic","flash","germany","Frankenjura"
"sport","Rockabilly's Babe","Riesenburg","riesenburg","7c+","2020-05-13","What a hidden pearl!","What a hidden pearl!","mega classic","flash","germany","Frankenjura"
"sport","Swept Away Direkt","Grundfels","","7c+","2020-04-17","","","very good","redpoint","germany","Frankenjura"
"sport","Ganz großes Kino","Unknown Crag","eibgrat","7c+","2020-04-11","Good link","Good link","mega classic","redpoint","germany","Frankenjura"
"sport","Post Mortem","Bladerunnerwand","bladerunnerwand","7c+","2020-03-20","","","mega classic","onsight","germany","Frankenjura"
"sport","Malasombra","Espadelles","","7c+","2019-12-21","#2go               Last route of my spain trip - what a beautiful finish!","#2go Last route of my spain trip - what a beautiful finish!","mega classic","redpoint","spain","Margalef"
"sport","Curt de Pilila","Espadelles","","7c+","2019-12-20","Fucked up onsight","Fucked up onsight","mega classic","redpoint","spain","Margalef"
"sport","El sistema","Espadelles","","7c+","2019-12-14","For sure one of the best","For sure one of the best","mega classic","redpoint","spain","Margalef"
"sport","Gravity globe","Espadelles","","7c+","2019-12-12","","","mega classic","onsight","spain","Margalef"
"sport","Pota d'elefant","L'olla","","7c+","2019-12-01","One of the best!","One of the best!","mega classic","onsight","spain","Siurana"
"sport","La ardilla roja","El pati","","7c+","2019-11-25","#2go               Fuckin crimpy","#2go Fuckin crimpy","very good","redpoint","spain","Siurana"
"sport","L'Escamarlà","Siuranella Est","","7c+","2019-11-18","","","mega classic","onsight","spain","Siurana"
"sport","Depredador","Cingles del torroner","","7c+","2019-11-06","","","mega classic","flash","spain","Margalef"
"sport","El purismo me da lo mismo","Cingles del torroner","","7c+","2019-11-02","Nice","Nice","mega classic","onsight","spain","Margalef"
"sport","Margullo","Racó de la Coma Closa","","7c+","2019-10-06","","","mega classic","flash","spain","Margalef"
"sport","Der große Blaue","Hühnersteinwand","","7c+","2019-08-26","","","","redpoint","germany","Frankenjura"
"sport","Stillste Stunde","Illafels","illafels","7c+","2019-08-26","Slightly easier than Ringbandschoner","Slightly easier than Ringbandschoner","mega classic","redpoint","germany","Frankenjura"
"sport","Maudite draperie","Entraygues","1","7c+","2019-08-10","","","mega classic","flash","france","Montpellier"
"sport","Strandcafé","Trierer Wand","trierer wand","7c+","2019-07-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Drei Finger Joe","Trierer Wand","trierer wand","7c+","2019-07-23","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Made-Hobo","Schlaraffenland","","7c+","2019-07-20","Most logical line in this part of the wall - perfect endurance climbing!","Most logical line in this part of the wall - perfect endurance climbing!","mega classic","redpoint","germany","Frankenjura"
"sport","Egilolfline","Wilhelmsfels","wilhelmsfels","7c+","2019-07-19","Good moves on lots of underclings and sidepulls","Good moves on lots of underclings and sidepulls","mega classic","onsight","germany","Frankenjura"
"sport","Zima Blue","Projektwand","frankenjura","7c+","2019-05-24","#FA                c/c+ Old project left of Zappzarapp - one tricky crux sequence","#FA c/c+ Old project left of Zappzarapp - one tricky crux sequence","mega classic","redpoint","germany","Frankenjura"
"sport","Reagan, Reagan he's no good, send him back to Holl","Wachbergfelsen","","7c+","2019-04-06","Very nice, should be done more often!","Very nice, should be done more often!","mega classic","flash","germany","Frankenjura"
"sport","Moloko Plus","Lochbergwand","lochbergwand","7c+","2019-04-05","","","very good","flash","germany","Frankenjura"
"sport","Besoffener Matrose","Wachbergfelsen","","7c+","2019-03-30","#2go               Missed the final jug about 1cm in my os go, one of the best in this grade!","#2go Missed the final jug about 1cm in my os go, one of the best in this grade!","mega classic","redpoint","germany","Frankenjura"
"sport","La cucina dell'inferno","Massone","abissi 20c61","7c+","2019-03-07","","","mega classic","onsight","italy","Arco"
"sport","Welzenbach Ged.-Weg","Röthelfels","","7c+","2018-11-17","So happy with this os! Mega classic!","So happy with this os! Mega classic!","mega classic","onsight","germany","Frankenjura"
"sport","Lop Nor","Anna Fritz Ged.-Wand","anna fritz ged wand","7c+","2018-11-10","Beauty","Beauty","mega classic","onsight","germany","Frankenjura"
"sport","Gladiator","Amphitheater","amphitheater","7c+","2018-09-30","Alzheimer-onsight, so much fun to climb!","Alzheimer-onsight, so much fun to climb!","mega classic","redpoint","germany","Frankenjura"
"sport","Infiziert","Rolandfels","rolandfels","7c+","2018-09-22","","","mega classic","onsight","germany","Frankenjura"
"sport","Stelle mit nix","Rolandfels","rolandfels","7c+","2018-09-22","Nice","Nice","mega classic","redpoint","germany","Frankenjura"
"sport","Serhij Bubka","Dohlenloch","dohlenloch","7c+","2018-09-19","Very hard for shorter people","Very hard for shorter people","very good","flash","germany","Frankenjura"
"sport","Totmacher","Schiefer Tod","schiefer tod","7c+","2018-09-18","First go, already did totenbrett some years ago","First go, already did totenbrett some years ago","mega classic","redpoint","germany","Frankenjura"
"sport","Grabscher","Nankendorfer Block","nankendorfer block","7c+","2018-09-10","#2go               Various, had to brush it completely","#2go Various, had to brush it completely","mega classic","redpoint","germany","Frankenjura"
"sport","Locker für Heikos extended","Ringlerwand","ringlerwand","7c+","2018-09-06","#2go               Two cruxes, both about 7c, missed os on the last hard move...","#2go Two cruxes, both about 7c, missed os on the last hard move...","mega classic","redpoint","germany","Frankenjura"
"sport","Das Leben ist schoen","Maltatal","kolosseum","7c+","2018-08-25","The 7b+ part felt harder than the actual crux","The 7b+ part felt harder than the actual crux","mega classic","onsight","austria","Villach"
"sport","Ludus Magnus","Kolosseum","","7c+","2018-07-29","#FA                Team FA with Joshi, old project to the far right","#FA Team FA with Joshi, old project to the far right","mega classic","redpoint","germany","Frankenjura"
"sport","Balls of Steel","Kolosseum","","7c+","2018-07-29","#FA                First four bolts of ""Mit stählerner Faust"" into some spicy clean crack climbing...","#FA First four bolts of ""Mit stählerner Faust"" into some spicy clean crack climbing...","mega classic","redpoint","germany","Frankenjura"
"sport","Weggeschnappt und spaß gehabt","Ziegenfelder Wände (Klinge)","ziegenfelder waende klinge","7c+","2018-07-28","Great","Great","mega classic","onsight","germany","Frankenjura"
"sport","The Shield","Bayreuther Riss","bayreuther riss","7c+","2018-07-22","Not super hard but also not 7c imo","Not super hard but also not 7c imo","mega classic","onsight","germany","Frankenjura"
"sport","My Curse","Treusteiner Wand","treusteiner wand","7c+","2018-07-22","Beautiful climbing all the way up!","Beautiful climbing all the way up!","mega classic","onsight","germany","Frankenjura"
"sport","Grottenolm","Wolfsberger Grotte","wolfsberger grotte","7c+","2018-07-17","#2go               Strange","#2go Strange","very good","redpoint","germany","Frankenjura"
"sport","Fluxkompensator","Breitenbrunn","","7c+","2018-07-07","#2go               Fucking strange movement...","#2go Fucking strange movement...","very good","redpoint","germany","Frankenjura"
"sport","L'assiette C+","St Léger","face sud","7c+","2018-05-31","#2go               Not easy","#2go Not easy","mega classic","redpoint","france","Avignon"
"sport","Sois sans taureau","Mollans","far ouest","7c+","2018-05-26","#2go               One hard move, missed the right hold in onsight","#2go One hard move, missed the right hold in onsight","mega classic","redpoint","france",""
"sport","Double peine","Mollans","droite","7c+","2018-05-20","#2go               Such an amazing line! One of the best in its grade!","#2go Such an amazing line! One of the best in its grade!","mega classic","redpoint","france",""
"sport","Stalingrad direkt","Mader Ged.-Wand","mader ged wand","7c+","2018-05-05","","","mega classic","flash","germany","Frankenjura"
"sport","Eye of the Tiger","Ringlerwand","ringlerwand","7c+","2018-04-06","","","very good","redpoint","germany","Frankenjura"
"sport","Pro und Contra","Ringlerwand","ringlerwand","7c+","2018-04-06","","","very good","redpoint","germany","Frankenjura"
"sport","Trojanski konj","Osp/Misja Pec","pajkova streha","7c+","2017-10-30","","","mega classic","flash","slovenia",""
"sport","Frisch gepresst","Nankendorfer Block","nankendorfer block","7c+","2016-06-12","","","mega classic","flash","germany","Frankenjura"
"sport","Team Motivation","Luisenwand","","7c+","2015-07-04","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Weltwunder","Dromedar","","7c","2020-10-04","With the left jug","With the left jug","classic","flash","germany","Frankenjura"
"sport","Mega","Rupertuswand","","7c","2020-09-13","","","classic","flash","germany","Frankenjura"
"sport","Le concombre masqué","Céüse","berlin","7c","2020-08-13","","","mega classic","onsight","france","Provence"
"sport","A Titouan","Rocher des Brumes","","7c","2020-08-08","So good","So good","mega classic","onsight","france",""
"sport","L'errance d'une passion","Céüse","berlin","7c","2020-08-05","","","mega classic","flash","france","Provence"
"sport","Carte à gêne","Céüse","demi lune c8b9e","7c","2020-07-28","First go after Carte","First go after Carte","mega classic","redpoint","france","Provence"
"sport","Minette à la plage","Céüse","demi lune c8b9e","7c","2020-07-27","","","mega classic","onsight","france","Provence"
"sport","Galaxy","Céüse","berlin","7c","2020-07-24","","","classic","redpoint","france","Provence"
"sport","Berlin","Céüse","berlin","7c","2020-07-22","#2go               Unnecessary foot slip after the crux in OS, started off directly again","#2go Unnecessary foot slip after the crux in OS, started off directly again","mega classic","redpoint","france","Provence"
"sport","La femme noire","Céüse","demi lune c8b9e","7c","2020-07-21","Basically onsight, but knew the start from chirurgien","Basically onsight, but knew the start from chirurgien","mega classic","redpoint","france","Provence"
"sport","La Chose","Céüse","berlin","7c","2020-07-18","","","mega classic","onsight","france","Provence"
"sport","Yggdrasil","Schlaraffenland","","7c","2020-06-28","#2go","#2go","average","redpoint","germany","Frankenjura"
"sport","Windbeutelgräfin","Schlaraffenland","","7c","2020-06-24","","","good","flash","germany","Frankenjura"
"sport","Chinesischer Osterhasenweg","Schlosszwergwand","schlosszwergwand c67c2","7c","2020-06-22","","","very good","onsight","germany","Frankenjura"
"sport","Shin Kicker","Schlosszwergwand","schlosszwergwand c67c2","7c","2020-06-22","","","very good","onsight","germany","Frankenjura"
"sport","Head & Shoulders","Mariandl Wand & Headwall","headwall","7c","2020-06-07","","","very good","onsight","germany","Frankenjura"
"sport","Der Bär schlägt zurück","Altmühltal","kastlwand","7c","2020-06-03","#2go","#2go","classic","redpoint","germany",""
"sport","High Gravity Day","Moritzer Turm","moritzer turm","7c","2020-05-31","","","mega classic","onsight","germany","Frankenjura"
"sport","Al & Peg","Bladerunnerwand","bladerunnerwand","7c","2020-03-20","","","very good","flash","germany","Frankenjura"
"sport","Letzte Instanz","Bladerunnerwand","bladerunnerwand","7c","2020-03-20","","","very good","onsight","germany","Frankenjura"
"sport","Maligna","Espadelles","","7c","2019-12-11","Perfect warmup","Perfect warmup","mega classic","onsight","spain","Margalef"
"sport","Ahoo me facé vede","Laboratori","","7c","2019-11-08","","","average","redpoint","spain","Margalef"
"sport","Magic festival","Tenebres","margalef","7c","2019-10-09","Amazing","Amazing","mega classic","onsight","spain","Margalef"
"sport","La corva de la felicitat","Tenebres","","7c","2019-10-09","Simply beautiful","Simply beautiful","mega classic","flash","spain","Margalef"
"sport","Breaking Bad","Unknown Crag","eibgrat","7c","2019-09-21","Perfect line, third ascent","Perfect line, third ascent","mega classic","redpoint","germany","Frankenjura"
"sport","Bewegungslehrerseminar","Plankenstein","plankenstein","7c","2019-09-15","","","mega classic","onsight","germany","Frankenjura"
"sport","Pebblwyn Happus","Grüne Hölle","","7c","2019-09-13","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","Luftschloß","Altmühltal","kastlwand","7c","2019-08-31","The best","The best","mega classic","onsight","germany",""
"sport","Analhenne","Hühnersteinwand","huehnersteinwand","7c","2019-08-26","","","very good","onsight","germany","Frankenjura"
"sport","Punishman park","Ailefroide","face bouc d3349","7c","2019-08-12","Beauty","Beauty","mega classic","redpoint","france","Grenoble"
"sport","La cour des grands","Entraygues","sector 2","7c","2019-08-07","Nice flowy classic","Nice flowy classic","mega classic","redpoint","france","Montpellier"
"sport","Herzlich willkommen am Arsch","Birkenreuther Wand","birkenreuther wand","7c","2019-06-30","Messed up beta in os","Messed up beta in os","mega classic","redpoint","germany","Frankenjura"
"sport","Kombination","Illafels","illafels","7c","2019-06-30","","","mega classic","redpoint","germany","Frankenjura"
"sport","Ekrem Bora","Bleisteinwand","frankenjura","7c","2019-06-26","#FA                Direct start to Shinrin Yoku","#FA Direct start to Shinrin Yoku","very good","redpoint","germany","Frankenjura"
"sport","Hybris","Unknown Crag","landrichterseite","7c","2019-06-23","Very good","Very good","mega classic","onsight","germany","Frankenjura"
"sport","In letzter Minute","Bleisteinwand","bleisteinwand","7c","2019-06-08","Nice slab climbing on good rock","Nice slab climbing on good rock","mega classic","flash","germany","Frankenjura"
"sport","Vollendete Gegenwart","Projektwand","projektwand","7c","2019-06-02","Very nice","Very nice","mega classic","flash","germany","Frankenjura"
"sport","Rudi Völler Ged.-Weg","Projektwand","projektwand","7c","2019-06-02","","","very good","flash","germany","Frankenjura"
"sport","klimakatastrophe","Schlaraffenland","","7c","2019-05-01","With long sling in the third bolt","With long sling in the third bolt","mega classic","flash","germany","Frankenjura"
"sport","A.d.i.o.z","Schwarze Wand","","7c","2019-04-20","Not bad... close on BtbT","Not bad... close on BtbT","very good","redpoint","germany","Frankenjura"
"sport","Der Frosch mit der Maske","Wachbergfelsen","","7c","2019-04-06","#2go","#2go","very good","redpoint","germany","Frankenjura"
"sport","33 Tage in Ketten","Wachbergfelsen","","7c","2019-04-06","","","mega classic","onsight","germany","Frankenjura"
"sport","Wixfrosch","Wachbergfelsen","","7c","2019-04-06","","","mega classic","onsight","germany","Frankenjura"
"sport","Korova Milkbar","Lochbergwand","lochbergwand","7c","2019-04-05","","","mega classic","onsight","germany","Frankenjura"
"sport","Null Promillo","Lochbergwand","lochbergwand","7c","2019-04-05","","","very good","onsight","germany","Frankenjura"
"sport","Drago d'Argento","Padaro","g boschetto mazinga","7c","2019-03-04","Beauty","Beauty","mega classic","onsight","italy","Arco"
"sport","Jenseits von Gut und Böse","Unknown Crag","","7c","2019-02-16","","","mega classic","onsight","germany","Frankenjura"
"sport","Kara Buran","Anna Fritz Ged.-Wand","anna fritz ged wand","7c","2018-11-10","Beauty","Beauty","mega classic","onsight","germany","Frankenjura"
"sport","Trau dich","Unknown Crag","brunnsteinwand","7c","2018-10-12","So good","So good","mega classic","onsight","germany","Frankenjura"
"sport","Kocovina","Leupoldsteiner Wand","","7c","2018-10-03","Cool","Cool","mega classic","onsight","germany","Frankenjura"
"sport","Sächsische Streckbank","Luisenwand","","7c","2018-09-29","Such a wonderful route, only 2 bolts on 15m... will always stay in my mind!","Such a wonderful route, only 2 bolts on 15m... will always stay in my mind!","mega classic","flash","germany","Frankenjura"
"sport","Begnadigte Körper","Dohlenloch","dohlenloch","7c","2018-09-19","First go after Danzig","First go after Danzig","mega classic","redpoint","germany","Frankenjura"
"sport","Maud","Rotenstein","rotenstein","7c","2018-09-09","Ultra classic, without pre-clip","Ultra classic, without pre-clip","mega classic","onsight","germany","Frankenjura"
"sport","Powerschleicher","Treusteiner Wand","treusteiner wand","7c","2018-07-22","","","mega classic","flash","germany","Frankenjura"
"sport","Asiatisches Dach","Wolfsberger Grotte","wolfsberger grotte","7c","2018-07-17","","","very good","onsight","germany","Frankenjura"
"sport","Bauchgefühl","Breitenbrunn","","7c","2018-07-07","","","mega classic","onsight","germany","Frankenjura"
"sport","Eisenvater","Leupoldsteiner Wand","","7c","2018-06-23","Beautiful","Beautiful","mega classic","flash","germany","Frankenjura"
"sport","Hinter'm Horizont geht's weiter","Galawand","galawand","7c","2018-06-20","Such a beauty!","Such a beauty!","mega classic","onsight","germany","Frankenjura"
"sport","Härte 9","Galawand","galawand","7c","2018-06-20","First go after h10 and Horizont","First go after h10 and Horizont","mega classic","redpoint","germany","Frankenjura"
"sport","Günthers Projekt","Riedl Ged.-Wand","riedl ged wand","7c","2018-06-09","Very nice","Very nice","mega classic","onsight","germany","Frankenjura"
"sport","Bofrost","Kalte Wand","kalte wand","7c","2018-05-16","","","very good","onsight","germany","Frankenjura"
"sport","Todesverschneidung","Hängender Stein","haengender stein","7c","2017-08-02","Perfect, climbed over the direct start that should definitely be done more often!","Perfect, climbed over the direct start that should definitely be done more often!","mega classic","onsight","germany","Frankenjura"
"sport","geht","Luisenwand","","7c","2015-07-04","So good","So good","mega classic","redpoint","germany","Frankenjura"
"sport","Der Moment ohne ich","Luisenwand","","7c","2015-07-04","","","very good","flash","germany","Frankenjura"
"sport","Volk Heckmann Ged.-Weg","Luisenwand","","7c","2015-07-04","#2go               Brilliant","#2go Brilliant","mega classic","redpoint","germany","Frankenjura"
"sport","Schiffsbug","Wachbergfelsen","","7c","2015-04-05","Did a long time ago, don't know when exactly","Did a long time ago, don't know when exactly","mega classic","redpoint","germany","Frankenjura"
"sport","Cucubau setete","Céüse","berlin","7b+","2020-09-04","#2go","#2go","classic","redpoint","france","Provence"
"sport","Cent patates","Céüse","berlin","7b+","2020-08-28","","","mega classic","onsight","france","Provence"
"sport","Opération houblon","Céüse","berlin","7b+","2020-08-27","","","mega classic","flash","france","Provence"
"sport","Marron derrière","Céüse","demi lune c8b9e","7b+","2020-08-25","","","","onsight","france","Provence"
"sport","Petit jeu sans conséquences","Céüse","berlin","7b+","2020-08-14","","","mega classic","onsight","france","Provence"
"sport","Jaune devant","Céüse","demi lune c8b9e","7b+","2020-08-10","","","mega classic","onsight","france","Provence"
"sport","San John's pecos","Céüse","berlin","7b+","2020-07-22","","","classic","onsight","france","Provence"
"sport","Changement de look","Céüse","demi lune c8b9e","7b+","2020-07-19","#2go               Nasty crimps at the crux","#2go Nasty crimps at the crux","classic","redpoint","france","Provence"
"sport","Letzte Instanz","Schiefer Tod","schiefer tod","7b+","2020-07-05","","","classic","onsight","germany","Frankenjura"
"sport","Mauersegler","Schwalbenstein","","7b+","2020-07-03","#2go               Freshly rebolted, still fuckin scary","#2go Freshly rebolted, still fuckin scary","mega classic","redpoint","germany","Frankenjura"
"sport","Nase","Dohlenstein","dohlenstein","7b+","2020-06-13","","","very good","flash","germany","Frankenjura"
"sport","Lucky Strike","Bladerunnerwand","bladerunnerwand","7b+","2020-03-20","","","very good","onsight","germany","Frankenjura"
"sport","Globetrotter","Espadelles","","7b+","2019-12-19","","","mega classic","flash","spain","Margalef"
"sport","Skoulou","Laboratori","","7b+","2019-12-16","","","very good","flash","spain","Margalef"
"sport","La gomorra","Espadelles","","7b+","2019-12-14","So good","So good","mega classic","flash","spain","Margalef"
"sport","Mandragora","Espero Primavera","","7b+","2019-12-09","What a route!","What a route!","mega classic","flash","spain","Siurana"
"sport","Gato lerdo","El pati","","7b+","2019-11-19","Beautiful","Beautiful","mega classic","onsight","spain","Siurana"
"sport","Sessió de campus","Cingles del torroner","","7b+","2019-11-13","","","mega classic","flash","spain","Margalef"
"sport","Esquerda Abertzale","Finestra","","7b+","2019-10-17","Nice and various","Nice and various","mega classic","onsight","spain","Margalef"
"sport","Richie Sambora","Finestres Extensió","","7b+","2019-10-14","","","mega classic","onsight","spain","Margalef"
"sport","S&B","Mollans","les baumes 1","7b+","2019-09-29","","","mega classic","flash","france",""
"sport","Humungus","Unknown Crag","eibgrat","7b+","2019-09-14","Beautiful crack line","Beautiful crack line","mega classic","flash","germany","Frankenjura"
"sport","Vollstrecker","Unknown Crag","eibgrat 3448e","7b+","2019-09-14","Everythings beautiful here","Everythings beautiful here","mega classic","onsight","germany","Frankenjura"
"sport","N.N. (right of Killerinstinkt)","Riedl Ged.-Wand","","7b+","2019-09-03","","","mega classic","onsight","germany","Frankenjura"
"sport","Kool ey","Altmühltal","schellneckkopf","7b+","2019-09-01","#2go               Fucking hard slab","#2go Fucking hard slab","mega classic","redpoint","germany",""
"sport","Feindliche Übernahme","Riedl Ged.-Wand","riedl ged wand","7b+","2019-08-27","","","mega classic","onsight","germany","Frankenjura"
"sport","N.N. (7b+)","Entraygues","sector 2","7b+","2019-08-17","","","very good","onsight","france","Montpellier"
"sport","Lutscher","Illafels","illafels","7b+","2019-06-30","","","mega classic","redpoint","germany","Frankenjura"
"sport","Richard Alt Ged.-Weg","Unknown Crag","landrichterseite","7b+","2019-06-23","","","very good","onsight","germany","Frankenjura"
"sport","Geheimtipp","Gerüchteküche","geru%CC%88chteku%CC%88che","7b+","2019-06-10","","","mega classic","flash","germany","Frankenjura"
"sport","made im speck","Schlaraffenland","","7b+","2019-04-19","Surprisingly nice route","Surprisingly nice route","mega classic","onsight","germany","Frankenjura"
"sport","Schleudersitz","Wachbergfelsen","","7b+","2019-04-06","","","mega classic","flash","germany","Frankenjura"
"sport","Strategie und Müßiggang","Wachbergfelsen","","7b+","2019-04-06","","","mega classic","onsight","germany","Frankenjura"
"sport","Söhnlein Brillant","Lochbergwand","lochbergwand","7b+","2019-04-05","","","very good","onsight","germany","Frankenjura"
"sport","Optische Täuschung","Wachbergfelsen","","7b+","2019-03-30","Beautiful","Beautiful","mega classic","onsight","germany","Frankenjura"
"sport","Le ore","La Gola","","7b+","2019-03-03","","","mega classic","flash","italy","Arco"
"sport","Herbstzauber","Röthelfels","","7b+","2018-11-17","","","mega classic","onsight","germany","Frankenjura"
"sport","Ievoli Sun","Anna Fritz Ged.-Wand","anna fritz ged wand","7b+","2018-11-10","","","mega classic","onsight","germany","Frankenjura"
"sport","Mit allen Wassern gewaschen","Anna Fritz Ged.-Wand","frankenjura","7b+","2018-11-10","","","very good","flash","germany","Frankenjura"
"sport","Roby","Angerstein","angerstein","7b+","2018-10-20","Not as bad as it looks... but never 7a+!","Not as bad as it looks... but never 7a+!","very good","flash","germany","Frankenjura"
"sport","Daily Terror","Veldener Wand","veldener wand","7b+","2018-10-14","","","mega classic","onsight","germany","Frankenjura"
"sport","Klein und gemein","Veldener Wand","veldener wand","7b+","2018-10-14","Very nice, now it's clean!","Very nice, now it's clean!","mega classic","flash","germany","Frankenjura"
"sport","Mammut shop","Unknown Crag","brunnsteinwand","7b+","2018-10-12","","","mega classic","flash","germany","Frankenjura"
